id_usuario,id_restaurante,rating_servicio,fecha
14709,6634,1,2010-01-12
74892,6846,1,2010-01-12
74690,2042,1,2010-01-12
74890,7098,2,2010-01-12
74839,253,3,2010-01-12
74867,131,2,2010-01-12
41669,3129,0,2010-01-13
2372,5851,3,2010-01-13
56068,364,2,2010-01-13
74555,3961,2,2010-01-13
59773,5135,2,2010-01-13
20031,161,1,2010-01-13
65122,421,2,2010-01-13
74928,6634,0,2010-01-13
13081,6684,2,2010-01-13
20111,2605,3,2010-01-13
67165,3155,1,2010-01-13
74944,2022,2,2010-01-13
7026,2670,2,2010-01-13
27917,1947,1,2010-01-13
69249,48,2,2010-01-13
74924,6775,1,2010-01-13
73193,4136,2,2010-01-13
15773,799,3,2010-01-13
10526,7058,3,2010-01-13
49624,1420,1,2010-01-13
74921,413,1,2010-01-13
10843,817,2,2010-01-13
15570,497,2,2010-01-13
74939,7098,3,2010-01-13
74944,2503,1,2010-01-13
74897,6684,2,2010-01-13
74940,7116,3,2010-01-13
74927,2116,1,2010-01-13
10843,10798,1,2010-01-14
28938,6997,1,2010-01-14
12375,5757,2,2010-01-14
74984,219,1,2010-01-14
41921,6613,3,2010-01-14
30951,6997,1,2010-01-14
45672,3961,2,2010-01-14
74997,447,1,2010-01-14
47560,6501,2,2010-01-14
32429,4105,1,2010-01-14
6268,749,0,2010-01-14
74995,6445,2,2010-01-14
63704,2605,3,2010-01-14
15258,2273,1,2010-01-14
54792,113,2,2010-01-14
74978,7335,3,2010-01-14
54792,1510,0,2010-01-14
74975,7042,1,2010-01-14
72893,486,1,2010-01-14
48818,6318,3,2010-01-14
74970,86,2,2010-01-14
73128,6443,0,2010-01-14
50834,6318,2,2010-01-14
74956,5116,1,2010-01-14
74947,2388,3,2010-01-14
59410,4191,2,2010-01-15
20253,231,2,2010-01-15
57976,412,1,2010-01-15
75028,1420,0,2010-01-15
59210,6116,3,2010-01-15
2477,2254,0,2010-01-15
56706,3564,0,2010-01-15
74712,2483,1,2010-01-15
65299,1559,0,2010-01-15
15118,1119,2,2010-01-15
64733,6350,3,2010-01-15
75006,6681,2,2010-01-15
66943,6792,3,2010-01-15
73820,94,3,2010-01-15
75010,192,3,2010-01-15
75039,3901,2,2010-01-15
11110,225,2,2010-01-15
75030,1972,3,2010-01-15
48183,3348,2,2010-01-15
7680,2217,2,2010-01-15
46347,1972,1,2010-01-15
75019,7058,3,2010-01-15
42389,2953,3,2010-01-15
74590,6759,3,2010-01-15
4264,478,1,2010-01-15
75003,6318,3,2010-01-15
4264,1901,1,2010-01-15
51189,1182,1,2010-01-15
4264,2116,1,2010-01-15
5016,3026,1,2010-01-15
42011,2865,1,2010-01-15
53564,2843,1,2010-01-15
36198,1758,2,2010-01-15
3526,3230,1,2010-01-15
71311,3990,2,2010-01-15
36639,1474,3,2010-01-15
34458,6746,2,2010-01-15
6781,6794,2,2010-01-15
73128,259,3,2010-01-15
6781,4191,2,2010-01-15
40197,6780,3,2010-01-16
71289,225,1,2010-01-16
56723,2734,0,2010-01-16
72893,2235,0,2010-01-16
57115,6438,3,2010-01-16
71289,12692,3,2010-01-16
58550,6318,2,2010-01-16
72040,5790,2,2010-01-16
5507,6482,2,2010-01-16
45672,2832,1,2010-01-16
60240,3292,1,2010-01-16
66634,2865,1,2010-01-16
11229,6000,2,2010-01-16
64293,758,3,2010-01-16
71289,99,3,2010-01-16
66634,3688,3,2010-01-16
38076,1751,2,2010-01-16
26046,3094,3,2010-01-16
34487,379,2,2010-01-16
3749,288,1,2010-01-16
75086,1123,2,2010-01-16
38076,6684,2,2010-01-16
25756,1485,0,2010-01-16
75062,1811,2,2010-01-16
28938,293,2,2010-01-16
75064,217,1,2010-01-16
30026,253,1,2010-01-16
75097,35,3,2010-01-16
15676,2630,2,2010-01-16
74150,3343,1,2010-01-16
15676,3119,2,2010-01-16
75066,3230,0,2010-01-16
75057,1099,1,2010-01-16
75055,2204,2,2010-01-16
9688,2840,2,2010-01-17
19152,2848,2,2010-01-17
75118,6759,1,2010-01-17
75148,208,1,2010-01-17
75123,6375,1,2010-01-17
22869,5133,2,2010-01-17
33193,182,1,2010-01-17
74970,99,3,2010-01-17
12122,1230,2,2010-01-17
18243,1307,1,2010-01-17
4795,3937,3,2010-01-17
75141,6000,2,2010-01-17
42197,3259,2,2010-01-17
73762,6482,2,2010-01-17
42778,5757,1,2010-01-17
75114,2845,3,2010-01-17
4124,82,2,2010-01-17
75000,7042,2,2010-01-17
68234,377,3,2010-01-17
75120,3929,1,2010-01-17
71808,6781,2,2010-01-17
75106,3977,3,2010-01-17
36065,739,1,2010-01-17
75122,3599,2,2010-01-17
36065,3317,0,2010-01-17
75143,3062,2,2010-01-17
49708,196,2,2010-01-17
36275,3928,1,2010-01-17
7680,2042,1,2010-01-17
38513,2605,3,2010-01-17
75142,760,3,2010-01-17
74971,2630,2,2010-01-17
34017,6293,1,2010-01-18
22147,7095,2,2010-01-18
74807,7101,2,2010-01-18
75163,2230,1,2010-01-18
75165,1170,0,2010-01-18
21222,685,2,2010-01-18
11229,770,1,2010-01-18
75165,1716,2,2010-01-18
55002,6962,1,2010-01-18
19407,253,2,2010-01-18
57493,600,0,2010-01-18
75165,2139,2,2010-01-18
59410,2153,1,2010-01-18
31931,3257,0,2010-01-18
46398,7021,2,2010-01-18
75165,2600,1,2010-01-18
45039,3564,1,2010-01-18
28938,7058,3,2010-01-18
48263,6481,2,2010-01-18
75165,2729,3,2010-01-18
9571,152,2,2010-01-18
75165,311,1,2010-01-18
9310,2042,1,2010-01-18
75165,379,3,2010-01-18
36627,3079,1,2010-01-18
75151,7021,2,2010-01-18
36525,2172,3,2010-01-18
75165,3914,2,2010-01-18
60515,1964,1,2010-01-18
54068,14184,2,2010-01-18
75165,811,3,2010-01-18
65802,59,2,2010-01-18
75165,992,3,2010-01-18
60515,891,2,2010-01-18
75165,994,2,2010-01-18
75150,6759,2,2010-01-18
75131,2374,1,2010-01-18
75197,6879,2,2010-01-18
75199,2134,2,2010-01-18
75202,2182,3,2010-01-18
75205,3469,1,2010-01-18
74973,3146,2,2010-01-18
75165,1282,3,2010-01-18
75165,1307,3,2010-01-18
75165,1139,2,2010-01-18
75165,1543,2,2010-01-18
75165,1567,3,2010-01-18
46001,2180,0,2010-01-19
25511,3844,2,2010-01-19
33598,2007,0,2010-01-19
75220,640,1,2010-01-19
55711,994,1,2010-01-19
21994,1510,0,2010-01-19
11645,6000,2,2010-01-19
74418,6318,3,2010-01-19
13206,372,0,2010-01-19
21841,3026,2,2010-01-19
12257,6836,2,2010-01-19
75223,3997,2,2010-01-19
13495,3373,2,2010-01-19
18930,2715,3,2010-01-19
71492,3824,2,2010-01-19
6094,2483,2,2010-01-19
75215,6859,3,2010-01-19
72040,6836,2,2010-01-19
64293,104,1,2010-01-19
18930,219,2,2010-01-19
72040,192,2,2010-01-19
75216,2468,3,2010-01-19
75253,3824,3,2010-01-19
75223,1573,3,2010-01-19
75249,6746,0,2010-01-19
75236,6318,3,2010-01-19
75209,1587,2,2010-01-19
75223,2734,3,2010-01-19
73820,15206,0,2010-01-19
75221,196,1,2010-01-19
75144,3003,2,2010-01-19
75211,1587,2,2010-01-19
75066,2934,2,2010-01-19
74621,3867,3,2010-01-19
75223,104,0,2010-01-19
75223,330,3,2010-01-19
75223,1543,1,2010-01-19
75221,3933,0,2010-01-19
75221,1964,0,2010-01-19
13988,7098,1,2010-01-20
22305,2316,2,2010-01-20
13206,6937,3,2010-01-20
75266,3414,3,2010-01-20
13206,3271,3,2010-01-20
15773,6318,3,2010-01-20
75221,1253,0,2010-01-20
73607,917,1,2010-01-20
9369,1344,1,2010-01-20
75223,2139,0,2010-01-20
56068,2139,0,2010-01-20
75275,6962,2,2010-01-20
46180,217,2,2010-01-20
75287,4141,2,2010-01-20
47604,2504,1,2010-01-20
34260,2889,1,2010-01-20
64355,5944,2,2010-01-20
71635,6997,2,2010-01-20
33598,2116,1,2010-01-20
33598,93,1,2010-01-20
33598,48,1,2010-01-20
63764,600,0,2010-01-21
21549,3914,0,2010-01-21
38977,2007,3,2010-01-21
75309,6780,2,2010-01-21
37310,1964,1,2010-01-21
28938,3348,2,2010-01-21
38977,3003,3,2010-01-21
74781,3834,1,2010-01-21
38977,2182,3,2010-01-21
29633,6611,1,2010-01-21
41064,320,1,2010-01-21
74970,393,3,2010-01-21
4124,114,1,2010-01-21
32340,1485,1,2010-01-21
59410,7091,2,2010-01-21
75308,3832,2,2010-01-21
59410,1241,1,2010-01-21
75308,7190,1,2010-01-21
45999,6481,2,2010-01-21
9732,6684,3,2010-01-21
69965,7131,3,2010-01-21
9310,6794,0,2010-01-21
68911,2560,3,2010-01-21
71399,418,0,2010-01-21
15068,359,0,2010-01-22
733,200,2,2010-01-22
75356,6374,2,2010-01-22
69965,2176,1,2010-01-22
17332,14976,2,2010-01-22
43722,6746,3,2010-01-22
7399,2116,0,2010-01-22
64451,2604,1,2010-01-22
18872,6578,3,2010-01-22
33936,3990,2,2010-01-22
75357,6923,3,2010-01-22
37439,6764,3,2010-01-22
75158,3870,1,2010-01-22
28486,2902,1,2010-01-22
49950,828,3,2010-01-22
75369,1961,3,2010-01-22
75372,2165,3,2010-01-22
75386,5140,1,2010-01-22
75355,4656,1,2010-01-22
50339,7134,2,2010-01-23
18568,2134,1,2010-01-23
34885,3688,1,2010-01-23
75440,330,2,2010-01-23
43152,6599,2,2010-01-23
25256,1182,1,2010-01-23
42197,1386,2,2010-01-23
75361,130,2,2010-01-23
66761,2116,1,2010-01-23
75432,2873,2,2010-01-23
74915,2327,0,2010-01-23
75435,372,3,2010-01-23
45096,93,2,2010-01-23
75361,407,1,2010-01-23
56723,2797,1,2010-01-23
9061,1474,1,2010-01-23
75431,3880,0,2010-01-23
9360,2172,2,2010-01-23
75407,330,1,2010-01-23
9061,495,2,2010-01-23
75402,3824,2,2010-01-23
9061,430,1,2010-01-23
75405,6780,3,2010-01-23
73632,713,1,2010-01-23
74720,977,1,2010-01-23
75403,1938,1,2010-01-23
75422,1745,3,2010-01-23
45672,6481,0,2010-01-24
15118,1163,1,2010-01-24
62396,159,2,2010-01-24
75480,7134,2,2010-01-24
52636,760,1,2010-01-24
15118,1224,3,2010-01-24
73098,6888,2,2010-01-24
75488,6961,2,2010-01-24
72017,2070,1,2010-01-24
21473,1355,2,2010-01-24
68297,789,1,2010-01-24
74273,274,3,2010-01-24
70626,918,1,2010-01-24
2297,421,1,2010-01-24
6997,2650,1,2010-01-24
75478,3343,3,2010-01-24
70626,1425,0,2010-01-24
73632,104,1,2010-01-24
43629,6318,3,2010-01-24
75450,2409,2,2010-01-24
41873,258,1,2010-01-24
75349,497,1,2010-01-24
37359,6541,3,2010-01-24
59410,1336,0,2010-01-24
37989,6725,1,2010-01-25
56685,6318,3,2010-01-25
38605,1336,0,2010-01-25
68234,6903,2,2010-01-25
63764,2116,0,2010-01-25
68770,1307,2,2010-01-25
6463,99,2,2010-01-25
73193,6794,2,2010-01-25
45672,2268,1,2010-01-25
70626,6441,1,2010-01-25
46390,619,1,2010-01-25
70468,3265,2,2010-01-25
56747,253,1,2010-01-25
73067,3952,2,2010-01-25
34616,292,1,2010-01-25
68770,310,0,2010-01-25
34885,2648,2,2010-01-25
1595,2210,1,2010-01-25
75544,783,3,2010-01-25
75535,4008,1,2010-01-25
68234,1751,1,2010-01-25
17332,4734,1,2010-01-25
75501,2605,2,2010-01-25
17939,2715,3,2010-01-25
75500,2022,1,2010-01-25
26240,2865,1,2010-01-25
75504,6836,3,2010-01-25
26257,2152,1,2010-01-25
75496,3851,0,2010-01-25
20299,3859,1,2010-01-25
75508,1948,1,2010-01-25
22328,7042,2,2010-01-25
75515,6393,1,2010-01-25
22805,6837,2,2010-01-25
75525,7134,2,2010-01-25
20381,380,2,2010-01-25
75528,2042,0,2010-01-25
75530,3898,3,2010-01-25
75535,2336,1,2010-01-25
75535,942,1,2010-01-25
10187,2136,3,2010-01-26
27291,200,2,2010-01-26
75580,2988,1,2010-01-26
75595,468,1,2010-01-26
10937,3948,2,2010-01-26
23085,651,1,2010-01-26
46037,4401,0,2010-01-26
75598,6937,3,2010-01-26
13206,839,2,2010-01-26
29105,320,0,2010-01-26
6781,4110,2,2010-01-26
75601,4401,0,2010-01-26
69171,94,3,2010-01-26
15435,6491,0,2010-01-26
41278,377,1,2010-01-26
33117,104,1,2010-01-26
75560,85,0,2010-01-26
33012,4112,3,2010-01-26
75547,3989,2,2010-01-26
35727,6888,1,2010-01-26
75361,6746,3,2010-01-26
35928,3989,2,2010-01-26
75361,3116,2,2010-01-26
75221,100,1,2010-01-26
75566,3202,3,2010-01-26
75570,3898,3,2010-01-26
75580,992,1,2010-01-26
75606,7026,2,2010-01-26
12594,2272,1,2010-01-27
15068,341,2,2010-01-27
56068,231,2,2010-01-27
75563,1935,1,2010-01-27
52743,5133,1,2010-01-27
17522,7065,1,2010-01-27
53642,6692,2,2010-01-27
75441,4066,1,2010-01-27
49498,1751,2,2010-01-27
20869,99,2,2010-01-27
66088,48,0,2010-01-27
75617,93,0,2010-01-27
66088,217,1,2010-01-27
31233,725,2,2010-01-27
66088,1,1,2010-01-27
75613,4048,2,2010-01-27
66088,1182,3,2010-01-27
74155,3126,2,2010-01-27
35064,130,2,2010-01-27
37798,421,3,2010-01-27
75626,4006,3,2010-01-27
75441,3329,1,2010-01-27
345,159,0,2010-01-28
19797,86,3,2010-01-28
53114,6061,3,2010-01-28
75687,6061,3,2010-01-28
53642,3469,1,2010-01-28
20299,6846,2,2010-01-28
73067,1795,1,2010-01-28
75653,757,1,2010-01-28
68234,2422,1,2010-01-28
24247,3329,2,2010-01-28
67712,3859,2,2010-01-28
75707,7157,3,2010-01-28
5515,1125,1,2010-01-28
24966,793,1,2010-01-28
38375,1613,0,2010-01-28
75689,6000,3,2010-01-28
36558,2042,2,2010-01-28
24247,1409,2,2010-01-28
11812,405,1,2010-01-28
7973,2184,1,2010-01-28
74921,6937,1,2010-01-28
24966,6219,1,2010-01-28
75689,468,1,2010-01-28
75689,4063,2,2010-01-28
75671,3322,2,2010-01-28
75659,3825,0,2010-01-28
75692,6781,1,2010-01-28
75689,6426,3,2010-01-28
75668,3348,2,2010-01-28
62772,7157,3,2010-01-29
30026,3177,1,2010-01-29
44737,412,0,2010-01-29
75725,6393,1,2010-01-29
44737,4401,1,2010-01-29
2948,2048,2,2010-01-29
44737,1722,2,2010-01-29
7680,3998,3,2010-01-29
46390,1961,1,2010-01-29
15846,2007,3,2010-01-29
45672,6780,1,2010-01-29
75535,1467,1,2010-01-29
75323,6311,1,2010-01-29
17128,6923,2,2010-01-29
35928,2841,0,2010-01-29
72436,7146,2,2010-01-29
75535,830,2,2010-01-29
70751,412,1,2010-01-29
17487,4734,2,2010-01-29
71260,6318,3,2010-01-29
75724,7157,3,2010-01-29
68959,977,1,2010-01-29
75726,6393,2,2010-01-29
72436,1170,1,2010-01-29
7220,3343,2,2010-01-29
67671,7157,2,2010-01-29
72075,2133,0,2010-01-29
46178,2865,1,2010-01-30
68959,2448,2,2010-01-30
36578,3947,2,2010-01-30
69171,3202,2,2010-01-30
61540,7042,2,2010-01-30
72731,2166,0,2010-01-30
63039,42,1,2010-01-30
72022,3998,2,2010-01-30
5255,1386,3,2010-01-30
72247,68,1,2010-01-30
14199,131,2,2010-01-30
72247,1948,1,2010-01-30
14199,6347,1,2010-01-30
72247,10248,2,2010-01-30
14199,1627,2,2010-01-30
56685,82,2,2010-01-30
31856,4088,2,2010-01-30
75785,6318,3,2010-01-30
28225,6643,2,2010-01-30
75358,2154,1,2010-01-30
23888,130,0,2010-01-30
75358,208,1,2010-01-30
75796,2139,2,2010-01-30
75793,2139,1,2010-01-30
75660,504,1,2010-01-30
75791,501,0,2010-01-30
75062,2653,1,2010-01-30
73632,6879,1,2010-01-30
75776,831,1,2010-01-30
75768,7021,2,2010-01-30
75770,6888,3,2010-01-30
74602,292,1,2010-01-30
53468,48,2,2010-01-31
20752,1403,2,2010-01-31
33202,6407,1,2010-01-31
75853,417,0,2010-01-31
60333,1386,1,2010-01-31
21020,301,2,2010-01-31
60333,1,2,2010-01-31
75853,712,0,2010-01-31
60333,251,3,2010-01-31
20085,6503,2,2010-01-31
46414,7098,1,2010-01-31
75062,4404,3,2010-01-31
36831,2273,2,2010-01-31
16544,6302,2,2010-01-31
36408,2772,0,2010-01-31
74174,6000,1,2010-01-31
412,1338,1,2010-01-31
17067,131,0,2010-01-31
41367,1135,0,2010-01-31
75823,7157,2,2010-01-31
41367,3109,1,2010-01-31
18371,7058,2,2010-01-31
4274,2327,0,2010-01-31
75849,2832,2,2010-01-31
345,3999,1,2010-01-31
56740,615,2,2010-01-31
17889,758,0,2010-01-31
57883,1544,2,2010-01-31
57004,1510,1,2010-01-31
75853,6061,1,2010-01-31
57454,5591,1,2010-01-31
22925,755,1,2010-01-31
75867,2994,2,2010-01-31
52312,5591,3,2010-01-31
75215,125,0,2010-01-31
23557,2129,1,2010-01-31
75853,104,1,2010-01-31
75853,1480,3,2010-01-31
75853,674,0,2010-01-31
75853,1901,1,2010-01-31
75853,3199,0,2010-01-31
44985,1223,2,2010-02-01
20299,631,1,2010-02-01
46461,6780,2,2010-02-01
74393,6318,3,2010-02-01
45587,4734,3,2010-02-01
30026,6241,1,2010-02-01
14438,1223,3,2010-02-01
75896,14184,3,2010-02-01
14709,615,2,2010-02-01
16039,2086,1,2010-02-01
60333,480,1,2010-02-01
75916,48,0,2010-02-01
60333,1518,1,2010-02-01
75916,7837,1,2010-02-01
54429,6318,2,2010-02-01
75904,208,0,2010-02-01
32968,6318,3,2010-02-01
75872,6781,2,2010-02-01
35019,802,2,2010-02-01
75873,979,1,2010-02-01
36500,2273,2,2010-02-01
6819,2265,3,2010-02-01
75873,6952,3,2010-02-01
38080,2841,1,2010-02-01
6781,6293,2,2010-02-01
75879,495,1,2010-02-01
38545,6426,3,2010-02-01
75880,1060,2,2010-02-01
75086,476,2,2010-02-01
75879,1182,2,2010-02-01
75916,114,0,2010-02-01
75880,3202,1,2010-02-01
75906,4007,0,2010-02-01
75880,486,2,2010-02-01
75889,2165,0,2010-02-01
75878,6331,3,2010-02-01
75904,6331,3,2010-02-01
75878,3177,2,2010-02-01
75878,241,2,2010-02-01
75904,6303,2,2010-02-01
75873,1338,1,2010-02-01
75878,2042,3,2010-02-01
3367,4058,1,2010-02-02
29633,6692,2,2010-02-02
59410,1020,1,2010-02-02
75955,7335,3,2010-02-02
47543,1031,0,2010-02-02
32013,7058,3,2010-02-02
47543,6879,1,2010-02-02
74048,1545,1,2010-02-02
46002,1320,1,2010-02-02
30026,7116,2,2010-02-02
47543,3272,1,2010-02-02
75949,2957,3,2010-02-02
75961,10126,3,2010-02-02
28938,2706,1,2010-02-02
75258,1320,1,2010-02-02
75945,4656,1,2010-02-02
12667,755,3,2010-02-02
3967,2832,1,2010-02-02
16205,2042,2,2010-02-02
75938,6482,2,2010-02-02
75937,7058,3,2010-02-02
75933,2116,2,2010-02-02
75932,6331,2,2010-02-02
75925,5144,2,2010-02-02
75904,93,1,2010-02-02
75904,6779,3,2010-02-02
75904,5535,3,2010-02-02
75904,3933,1,2010-02-02
75878,81,1,2010-02-02
75878,12182,2,2010-02-02
75595,216,1,2010-02-02
75542,480,1,2010-02-02
75258,2438,1,2010-02-02
75258,412,1,2010-02-02
75258,468,2,2010-02-02
75258,6746,3,2010-02-02
75258,758,1,2010-02-02
36392,1510,0,2010-02-03
26246,320,1,2010-02-03
5406,1467,0,2010-02-03
73747,2988,1,2010-02-03
50083,6794,1,2010-02-03
23547,6738,3,2010-02-03
40505,1475,0,2010-02-03
75993,842,3,2010-02-03
40485,698,1,2010-02-03
31974,4401,1,2010-02-03
35727,1403,2,2010-02-03
76015,6780,2,2010-02-03
62131,14184,3,2010-02-03
75988,1315,3,2010-02-03
69530,6746,2,2010-02-03
13948,983,2,2010-02-03
75471,3851,2,2010-02-03
72066,3258,3,2010-02-03
75471,2166,2,2010-02-03
72066,7116,3,2010-02-03
73894,1467,2,2010-02-03
71804,2166,1,2010-02-03
73894,359,2,2010-02-03
68331,301,1,2010-02-04
25399,2007,2,2010-02-04
43138,6521,2,2010-02-04
75880,1040,1,2010-02-04
41344,600,0,2010-02-04
76034,6331,3,2010-02-04
42011,7042,1,2010-02-04
76058,241,2,2010-02-04
61606,1668,2,2010-02-04
76034,93,1,2010-02-04
46282,117,2,2010-02-04
75880,5851,3,2010-02-04
76062,5755,1,2010-02-04
76080,6000,2,2010-02-04
76039,6714,3,2010-02-04
10091,6832,2,2010-02-04
76036,755,3,2010-02-04
76062,1119,2,2010-02-04
76039,6781,1,2010-02-04
76091,1961,2,2010-02-04
76089,978,1,2010-02-04
76062,1099,2,2010-02-04
76062,252,3,2010-02-04
76058,378,3,2010-02-04
76058,81,1,2010-02-04
76086,1961,2,2010-02-04
76062,514,3,2010-02-04
76062,485,1,2010-02-04
76062,48,1,2010-02-04
76058,86,2,2010-02-04
76062,2139,2,2010-02-04
75680,3867,2,2010-02-04
75441,6578,2,2010-02-04
75972,1735,2,2010-02-04
76034,3867,1,2010-02-04
76053,6303,3,2010-02-04
76054,5535,2,2010-02-04
43925,1485,0,2010-02-05
15655,159,2,2010-02-05
43925,489,1,2010-02-05
76166,3842,3,2010-02-05
44867,2865,1,2010-02-05
16205,783,1,2010-02-05
44064,799,1,2010-02-05
76078,1980,2,2010-02-05
44867,3199,0,2010-02-05
17548,2286,2,2010-02-05
43925,177,2,2010-02-05
76116,6865,1,2010-02-05
37939,2832,1,2010-02-05
18883,758,1,2010-02-05
33202,7058,3,2010-02-05
76117,6865,1,2010-02-05
35293,7058,3,2010-02-05
19299,7150,2,2010-02-05
66572,1040,1,2010-02-05
76125,2078,3,2010-02-05
64418,192,2,2010-02-05
22591,5133,1,2010-02-05
65461,81,3,2010-02-05
76131,2305,0,2010-02-05
65461,5756,1,2010-02-05
2062,6635,1,2010-02-05
65461,480,2,2010-02-05
76078,902,2,2010-02-05
65327,82,2,2010-02-05
2062,3423,1,2010-02-05
40382,7150,3,2010-02-05
76151,3977,3,2010-02-05
9184,316,1,2010-02-05
7005,4044,1,2010-02-05
25498,6415,1,2010-02-05
76158,6865,2,2010-02-05
75778,418,1,2010-02-05
76168,7021,3,2010-02-05
76101,3062,0,2010-02-05
75778,6000,1,2010-02-05
75791,1250,1,2010-02-05
76106,531,2,2010-02-05
74915,363,0,2010-02-05
63705,6318,1,2010-02-06
22591,1716,1,2010-02-06
66140,6318,3,2010-02-06
76213,4058,3,2010-02-06
64387,2862,2,2010-02-06
30068,3271,3,2010-02-06
36382,6318,3,2010-02-06
74150,600,2,2010-02-06
59840,1961,2,2010-02-06
22965,3564,1,2010-02-06
44867,131,1,2010-02-06
76227,6609,1,2010-02-06
50044,6318,3,2010-02-06
74150,1170,1,2010-02-06
14926,3343,2,2010-02-06
76220,6780,3,2010-02-06
43553,372,0,2010-02-06
74150,1680,1,2010-02-06
12038,2954,0,2010-02-06
72962,136,1,2010-02-06
76219,75,1,2010-02-06
12038,6482,1,2010-02-06
70018,6780,2,2010-02-06
74150,1716,2,2010-02-06
74150,10518,2,2010-02-06
74150,48,1,2010-02-06
74150,311,0,2010-02-06
76182,5326,2,2010-02-06
7848,382,2,2010-02-06
76183,7150,3,2010-02-06
76186,382,1,2010-02-06
76187,2375,3,2010-02-06
76187,3247,1,2010-02-06
76211,7116,3,2010-02-06
76198,4109,1,2010-02-06
76223,6780,2,2010-02-06
7848,3116,1,2010-02-06
40885,891,1,2010-02-07
25313,6406,3,2010-02-07
42601,3003,3,2010-02-07
75947,1182,1,2010-02-07
40885,82,1,2010-02-07
18894,6347,1,2010-02-07
54610,855,3,2010-02-07
76227,2734,0,2010-02-07
61443,340,1,2010-02-07
27926,939,2,2010-02-07
61443,2235,2,2010-02-07
76245,1964,1,2010-02-07
61443,2065,2,2010-02-07
18568,136,1,2010-02-07
61876,1518,0,2010-02-07
76244,7204,2,2010-02-07
61876,330,2,2010-02-07
15068,7021,2,2010-02-07
61443,117,1,2010-02-07
74642,48,2,2010-02-07
63730,435,1,2010-02-07
18568,1833,0,2010-02-07
61443,789,1,2010-02-07
75947,48,0,2010-02-07
61876,11262,3,2010-02-07
17990,1182,1,2010-02-07
61443,231,1,2010-02-07
76245,2953,2,2010-02-07
11942,3851,1,2010-02-07
17990,804,1,2010-02-07
75947,650,0,2010-02-07
76287,6738,1,2010-02-07
38513,3003,3,2010-02-07
31974,149,1,2010-02-07
36831,648,3,2010-02-07
76247,2471,1,2010-02-07
38776,6997,1,2010-02-07
30068,3193,1,2010-02-07
54610,48,1,2010-02-07
76245,412,0,2010-02-07
54610,2042,3,2010-02-07
3167,6309,1,2010-02-07
54610,11350,1,2010-02-07
76260,301,1,2010-02-07
6857,6947,3,2010-02-07
76245,1722,2,2010-02-07
7253,6482,2,2010-02-07
76245,6746,3,2010-02-07
6997,6613,1,2010-02-07
76290,3016,1,2010-02-07
69767,2504,0,2010-02-07
76250,2152,0,2010-02-07
8,6947,1,2010-02-07
35698,6347,1,2010-02-07
76245,6941,2,2010-02-07
40318,563,2,2010-02-07
35698,6888,2,2010-02-07
76245,468,1,2010-02-07
22591,2301,2,2010-02-07
76270,2116,0,2010-02-07
9484,6579,1,2010-02-07
76243,7134,1,2010-02-07
76245,651,2,2010-02-07
75947,468,0,2010-02-07
76227,2796,2,2010-02-07
76078,1747,1,2010-02-07
76245,6635,0,2010-02-07
71828,4045,1,2010-02-08
20167,3937,3,2010-02-08
50083,6612,2,2010-02-08
76298,3003,3,2010-02-08
4074,2182,1,2010-02-08
20589,2504,1,2010-02-08
4074,12692,2,2010-02-08
76298,783,0,2010-02-08
41344,2432,2,2010-02-08
